SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
272,1768267294,220,-12,7950,100,85,-28,135.64,0.13,-2.03,1
273,1768267294,294,-18,7990,96,83,-34,135.64,0.1,-2.06,1
274,1768267294,252,6,8052,101,79,-25,135.64,0.12,-2.03,1
275,1768267294,250,-8,8008,101,80,-25,135.64,0.1,-2.0,1
276,1768267294,310,-16,8032,98,79,-26,135.64,0.08,-2.06,1
277,1768267294,310,2,7984,100,80,-22,135.64,0.09,-2.11,1
278,1768267294,270,-4,7990,104,78,-24,138.01,0.09,-2.09,1
279,1768267294,254,26,8072,100,76,-30,138.01,0.14,-2.05,1
280,1768267294,250,-18,7970,99,79,-27,138.01,0.11,-2.02,1
281,1768267294,274,-4,8020,97,80,-28,138.01,0.1,-2.03,1
282,1768267294,290,0,7978,101,77,-28,138.01,0.1,-2.05,1
283,1768267294,244,28,8068,103,78,-27,138.01,0.15,-2.01,1
284,1768267294,240,6,8036,105,80,-23,138.01,0.15,-1.97,1
285,1768267294,310,-12,7928,98,76,-29,138.01,0.13,-2.04,1
286,1768267294,282,-42,7974,101,78,-26,138.01,0.06,-2.05,1
287,1768267294,278,2,7998,98,78,-28,138.01,0.08,-2.06,1
288,1768267294,248,10,7998,99,77,-28,138.01,0.1,-2.02,1
289,1768267294,332,42,7976,99,82,-28,138.01,0.16,-2.11,1
290,1768267294,256,-44,7976,97,83,-24,138.01,0.09,-2.08,1
291,1768267294,290,10,8006,102,80,-24,138.01,0.11,-2.09,1
292,1768267294,280,24,8062,106,76,-27,138.01,0.15,-2.09,1
293,1768267294,248,-36,7974,97,80,-20,138.01,0.09,-2.05,1
294,1768267294,318,-28,7972,98,78,-28,138.01,0.05,-2.11,1
295,1768267294,290,6,8056,105,78,-27,138.01,0.08,-2.12,1
296,1768267294,300,28,8052,103,80,-31,138.01,0.12,-2.14,1
297,1768267294,264,0,7958,101,80,-23,138.01,0.12,-2.11,1
298,1768267294,276,-46,7904,94,85,-30,138.01,0.05,-2.11,1
299,1768267294,272,18,8032,104,83,-27,138.01,0.09,-2.09,1
